id,trip_duration
id006881,1234
id006882,1795
id006883,302
id006884,1367
id006885,322
id006886,735
id006887,1736
id006888,565
id006889,301
id006890,1078
id006891,516
id006892,338
id006893,366
id006894,367
id006895,842
id006896,711
id006897,468
id006898,268
id006899,322
id006900,341
id006901,1071
id006902,791
id006903,321
id006904,461
id006905,781
id006906,405
id006907,818
id006908,280
id006909,1129
id006910,266
id006911,491
id006912,389
id006913,469
id006914,648
id006915,778
id006916,1158
id006917,338
id006918,601
id006919,823
id006920,282
id006921,410
id006922,1100
id006923,1118
id006924,793
id006925,962
id006926,294
id006927,549
id006928,284
id006929,526
id006930,636
id006931,540
id006932,1021
id006933,551
id006934,350
id006935,641
id006936,649
id006937,362
id006938,536
id006939,845
id006940,375
id006941,551
id006942,1110
id006943,807
id006944,408
id006945,451
id006946,324
id006947,1183
id006948,511
id006949,710
id006950,472
id006951,569
id006952,1052
id006953,709
id006954,524
id006955,492
id006956,915
id006957,417
id006958,914
id006959,777
id006960,504
id006961,1664
id006962,276
id006963,316
id006964,697
id006965,646
id006966,1531
id006967,546
id006968,883
id006969,414
id006970,667
id006971,292
id006972,482
id006973,574
id006974,1481
id006975,418
id006976,1662
id006977,344
id006978,834
id006979,443
id006980,548
id006981,540
id006982,521
id006983,882
id006984,519
id006985,609
id006986,559
id006987,938
id006988,644
id006989,422
id006990,333
id006991,301
id006992,689
id006993,505
id006994,910
id006995,547
id006996,400
id006997,985
id006998,577
id006999,278
id007000,885
id007001,284
id007002,856
id007003,587
id007004,578
id007005,984
id007006,928
id007007,369
id007008,1274
id007009,1794
id007010,1073
id007011,434
id007012,326
id007013,433
id007014,666
id007015,733
id007016,890
id007017,632
id007018,257
id007019,1263
id007020,386
id007021,1238
id007022,515
id007023,1263
id007024,308
id007025,846
id007026,1082
id007027,916
id007028,633
id007029,508
id007030,906
id007031,351
id007032,1271
id007033,373
id007034,1508
id007035,726
id007036,1138
id007037,635
id007038,319
id007039,813
id007040,981
id007041,372
id007042,1582
id007043,726
id007044,301
id007045,719
id007046,330
id007047,1102
id007048,397
id007049,264
id007050,395
id007051,331
id007052,962
id007053,391
id007054,565
id007055,1380
id007056,691
id007057,777
id007058,772
id007059,388
id007060,324
id007061,954
id007062,656
id007063,872
id007064,842
id007065,901
id007066,605
id007067,644
id007068,542
id007069,1002
id007070,685
id007071,460
id007072,625
id007073,637
id007074,455
id007075,681
id007076,1347
id007077,686
id007078,971
id007079,448
id007080,344
id007081,312
id007082,2255
id007083,422
id007084,742
id007085,489
id007086,860
id007087,849
id007088,1053
id007089,1367
id007090,683
id007091,764
id007092,793
id007093,1132
id007094,378
id007095,859
id007096,751
id007097,1080
id007098,316
id007099,755
id007100,453
id007101,451
id007102,498
id007103,765
id007104,619
id007105,708
id007106,542
id007107,439
id007108,1110
id007109,809
id007110,686
id007111,426
id007112,805
id007113,796
id007114,414
id007115,449
id007116,533
id007117,515
id007118,1151
id007119,403
id007120,871
id007121,441
id007122,506
id007123,490
id007124,499
id007125,314
id007126,355
id007127,301
id007128,924
id007129,1134
id007130,882
id007131,1604
id007132,1140
id007133,548
id007134,421
id007135,2369
id007136,453
id007137,355
id007138,1148
id007139,1540
id007140,660
id007141,1977
id007142,569
id007143,294
id007144,954
id007145,736
id007146,416
id007147,504
id007148,266
id007149,352
id007150,459
id007151,281
id007152,320
id007153,278
id007154,293
id007155,618
id007156,585
id007157,273
id007158,599
id007159,723
id007160,288
id007161,454
id007162,868
id007163,1093
id007164,580
id007165,275
id007166,605
id007167,795
id007168,394
id007169,444
id007170,440
id007171,288
id007172,465
id007173,465
id007174,476
id007175,779
id007176,344
id007177,450
id007178,567
id007179,599
id007180,332
id007181,529
id007182,1411
id007183,920
id007184,341
id007185,1329
id007186,1160
id007187,429
id007188,667
id007189,278
id007190,695
id007191,1563
id007192,629
id007193,547
id007194,1063
id007195,896
id007196,366
id007197,326
id007198,609
id007199,858
id007200,482
id007201,617
id007202,947
id007203,555
id007204,465
id007205,695
id007206,387
id007207,658
id007208,310
id007209,511
id007210,281
id007211,463
id007212,877
id007213,304
id007214,1254
id007215,988
id007216,1114
id007217,711
id007218,794
id007219,841
id007220,667
id007221,815
id007222,1212
id007223,1239
id007224,387
id007225,242
id007226,571
id007227,915
id007228,379
id007229,1196
id007230,847
id007231,272
id007232,529
id007233,283
id007234,592
id007235,1232
id007236,324
id007237,301
id007238,670
id007239,354
id007240,427
id007241,385
id007242,548
id007243,755
id007244,744
id007245,353
id007246,363
id007247,819
id007248,461
id007249,450
id007250,1311
id007251,698
id007252,562
id007253,390
id007254,518
id007255,396
id007256,655
id007257,334
id007258,383
id007259,394
id007260,417
id007261,598
id007262,384
id007263,1111
id007264,677
id007265,1114
id007266,420
id007267,938
id007268,282
id007269,435
id007270,516
id007271,710
id007272,630
id007273,538
id007274,845
id007275,849
id007276,379
id007277,949
id007278,830
id007279,1170
id007280,662
id007281,835
id007282,470
id007283,339
id007284,595
id007285,452
id007286,296
id007287,241
id007288,1325
id007289,615
id007290,1558
id007291,1069
id007292,495
id007293,666
id007294,1562
id007295,446
id007296,699
id007297,415
id007298,444
id007299,346
id007300,667
id007301,638
id007302,298
id007303,1402
id007304,345
id007305,302
id007306,572
id007307,1045
id007308,271
id007309,1683
id007310,290
id007311,395
id007312,620
id007313,267
id007314,973
id007315,407
id007316,385
id007317,869
id007318,500
id007319,451
id007320,423
id007321,676
id007322,257
id007323,453
id007324,1050
id007325,359
id007326,430
id007327,445
id007328,766
id007329,435
id007330,341
id007331,577
id007332,343
id007333,458
id007334,615
id007335,284
id007336,977
id007337,1054
id007338,620
id007339,928
id007340,1048
id007341,383
id007342,872
id007343,481
id007344,270
id007345,1036
id007346,1578
id007347,1404
id007348,285
id007349,625
id007350,674
id007351,398
id007352,455
id007353,1078
id007354,890
id007355,1091
id007356,294
id007357,423
id007358,788
id007359,279
id007360,389
id007361,464
id007362,365
id007363,783
id007364,317
id007365,899
id007366,693
id007367,672
id007368,420
id007369,325
id007370,907
id007371,939
id007372,620
id007373,384
id007374,724
id007375,397
id007376,722
id007377,463
id007378,452
id007379,266
id007380,383
id007381,504
id007382,1823
id007383,341
id007384,459
id007385,513
id007386,582
id007387,1050
id007388,276
id007389,981
id007390,609
id007391,537
id007392,427
id007393,1335
id007394,770
id007395,577
id007396,1135
id007397,337
id007398,1416
id007399,970
id007400,1123
id007401,435
id007402,573
id007403,460
id007404,999
id007405,300
id007406,320
id007407,413
id007408,338
id007409,439
id007410,305
id007411,322
id007412,706
id007413,538
id007414,374
id007415,461
id007416,1008
id007417,595
id007418,2004
id007419,383
id007420,363
id007421,736
id007422,366
id007423,377
id007424,361
id007425,518
id007426,755
id007427,302
id007428,701
id007429,828
id007430,384
id007431,693
id007432,925
id007433,506
id007434,1722
id007435,479
id007436,1175
id007437,313
id007438,901
id007439,658
id007440,515
id007441,674
id007442,301
id007443,552
id007444,259
id007445,513
id007446,387
id007447,261
id007448,620
id007449,722
id007450,736
id007451,1255
id007452,547
id007453,1136
id007454,1694
id007455,605
id007456,322
id007457,1344
id007458,721
id007459,286
id007460,606
id007461,505
id007462,825
id007463,820
id007464,264
id007465,488
id007466,1378
id007467,572
id007468,1040
id007469,690
id007470,874
id007471,1238
id007472,863
id007473,523
id007474,570
id007475,1061
id007476,310
id007477,823
id007478,429
id007479,642
id007480,646
id007481,609
id007482,400
id007483,259
id007484,848
id007485,554
id007486,297
id007487,800
id007488,792
id007489,403
id007490,877
id007491,301
id007492,347
id007493,894
id007494,287
id007495,329
id007496,917
id007497,1204
id007498,1690
id007499,1268
id007500,1065
id007501,1195
id007502,361
id007503,1215
id007504,280
id007505,744
id007506,1284
id007507,302
id007508,356
id007509,551
id007510,385
id007511,1019
id007512,626
id007513,512
id007514,1141
id007515,349
id007516,565
id007517,311
id007518,429
id007519,1386
id007520,610
id007521,1088
id007522,571
id007523,776
id007524,518
id007525,707
id007526,267
id007527,1193
id007528,352
id007529,877
id007530,513
id007531,824
id007532,573
id007533,346
id007534,382
id007535,692
id007536,515
id007537,271
id007538,509
id007539,552
id007540,684
id007541,683
id007542,575
id007543,1556
id007544,420
id007545,562
id007546,595
id007547,587
id007548,643
id007549,1005
id007550,1302
id007551,1626
id007552,1568
id007553,317
id007554,432
id007555,720
id007556,478
id007557,462
id007558,957
id007559,1098
id007560,869
id007561,616
id007562,468
id007563,438
id007564,330
id007565,324
id007566,949
id007567,449
id007568,708
id007569,664
id007570,932
id007571,355
id007572,332
id007573,847
id007574,691
id007575,956
id007576,688
id007577,587
id007578,352
id007579,635
id007580,630
id007581,961
id007582,532
id007583,1083
id007584,311
id007585,745
id007586,471
id007587,508
id007588,822
id007589,740
id007590,752
id007591,528
id007592,446
id007593,1314
id007594,308
id007595,1248
id007596,312
id007597,761
id007598,548
id007599,309
id007600,421
id007601,1403
id007602,1618
id007603,1159
id007604,822
id007605,446
id007606,818
id007607,404
id007608,451
id007609,351
id007610,249
id007611,952
id007612,287
id007613,908
id007614,1086
id007615,604
id007616,533
id007617,648
id007618,665
id007619,271
id007620,1564
id007621,573
id007622,750
id007623,853
id007624,307
id007625,1329
id007626,884
id007627,981
id007628,275
id007629,1592
id007630,529
id007631,1250
id007632,1028
id007633,507
id007634,401
id007635,593
id007636,1376
id007637,479
id007638,791
id007639,749
id007640,656
id007641,1101
id007642,538
id007643,340
id007644,420
id007645,1037
id007646,496
id007647,764
id007648,386
id007649,1360
id007650,492
id007651,487
id007652,847
id007653,790
id007654,892
id007655,702
id007656,962
id007657,269
id007658,1057
id007659,353
id007660,431
id007661,575
id007662,482
id007663,1011
id007664,614
id007665,722
id007666,1956
id007667,793
id007668,789
id007669,421
id007670,285
id007671,996
id007672,819
id007673,901
id007674,353
id007675,490
id007676,724
id007677,758
id007678,651
id007679,351
id007680,783
id007681,996
id007682,552
id007683,276
id007684,1451
id007685,915
id007686,471
id007687,961
id007688,633
id007689,1150
id007690,417
id007691,588
id007692,693
id007693,584
id007694,724
id007695,428
id007696,676
id007697,423
id007698,728
id007699,610
id007700,493
id007701,466
id007702,568
id007703,1033
id007704,612
id007705,1036
id007706,903
id007707,437
id007708,902
id007709,376
id007710,609
id007711,997
id007712,818
id007713,530
id007714,1215
id007715,435
id007716,318
id007717,781
id007718,890
id007719,616
id007720,732
id007721,709
id007722,646
id007723,294
id007724,320
id007725,319
id007726,324
id007727,318
id007728,371
id007729,823
id007730,747
id007731,798
id007732,541
id007733,809
id007734,283
id007735,862
id007736,1606
id007737,775
id007738,406
id007739,551
id007740,374
id007741,981
id007742,410
id007743,631
id007744,684
id007745,417
id007746,620
id007747,535
id007748,643
id007749,313
id007750,665
id007751,1576
id007752,839
id007753,324
id007754,372
id007755,1180
id007756,347
id007757,951
id007758,599
id007759,457
id007760,325
id007761,535
id007762,1533
id007763,1446
id007764,478
id007765,639
id007766,356
id007767,1753
id007768,823
id007769,257
id007770,641
id007771,390
id007772,513
id007773,496
id007774,271
id007775,1162
id007776,481
id007777,427
id007778,1514
id007779,765
id007780,1213
id007781,634
id007782,298
id007783,741
id007784,771
id007785,419
id007786,351
id007787,323
id007788,358
id007789,478
id007790,858
id007791,1377
id007792,276
id007793,518
id007794,1089
id007795,864
id007796,284
id007797,387
id007798,308
id007799,852
id007800,963
id007801,388
id007802,268
id007803,941
id007804,250
id007805,688
id007806,991
id007807,1154
id007808,263
id007809,458
id007810,658
id007811,883
id007812,808
id007813,1227
id007814,601
id007815,356
id007816,296
id007817,269
id007818,814
id007819,601
id007820,951
id007821,715
id007822,311
id007823,781
id007824,328
id007825,1122
id007826,1582
id007827,773
id007828,324
id007829,605
id007830,790
id007831,262
id007832,485
id007833,519
id007834,1090
id007835,629
id007836,645
id007837,498
id007838,587
id007839,627
id007840,611
id007841,380
id007842,469
id007843,430
id007844,695
id007845,1102
id007846,1494
id007847,643
id007848,1019
id007849,1477
id007850,496
id007851,715
id007852,1059
id007853,257
id007854,852
id007855,444
id007856,294
id007857,1100
id007858,1358
id007859,1033
id007860,368
id007861,1415
id007862,1399
id007863,271
id007864,997
id007865,580
id007866,752
id007867,1490
id007868,274
id007869,348
id007870,428
id007871,531
id007872,729
id007873,1523
id007874,972
id007875,593
id007876,1278
id007877,300
id007878,438
id007879,941
id007880,595
id007881,427
id007882,680
id007883,367
id007884,320
id007885,508
id007886,397
id007887,347
id007888,398
id007889,423
id007890,1246
id007891,1057
id007892,771
id007893,2115
id007894,277
id007895,568
id007896,331
id007897,365
id007898,1154
id007899,496
id007900,940
id007901,1380
id007902,463
id007903,502
id007904,992
id007905,431
id007906,599
id007907,351
id007908,469
id007909,860
id007910,460
id007911,535
id007912,424
id007913,528
id007914,340
id007915,786
id007916,380
id007917,243
id007918,474
id007919,453
id007920,334
id007921,293
id007922,286
id007923,502
id007924,468
id007925,471
id007926,534
id007927,1071
id007928,1060
id007929,472
id007930,386
id007931,841
id007932,410
id007933,798
id007934,944
id007935,1044
id007936,627
id007937,789
id007938,561
id007939,519
id007940,491
id007941,1590
id007942,452
id007943,945
id007944,375
id007945,314
id007946,548
id007947,966
id007948,707
id007949,1097
id007950,631
id007951,1340
id007952,775
id007953,414
id007954,357
id007955,1123
id007956,374
id007957,510
id007958,600
id007959,248
id007960,1746
id007961,364
id007962,306
id007963,589
id007964,448
id007965,713
id007966,444
id007967,375
id007968,964
id007969,1427
id007970,644
id007971,751
id007972,571
id007973,754
id007974,398
id007975,420
id007976,332
id007977,526
id007978,1597
id007979,477
id007980,329
id007981,646
id007982,337
id007983,706
id007984,281
id007985,635
id007986,675
id007987,482
id007988,572
id007989,669
id007990,616
id007991,1136
id007992,420
id007993,814
id007994,663
id007995,1069
id007996,363
id007997,482
id007998,596
id007999,427
id008000,972
id008001,785
id008002,296
id008003,495
id008004,587
id008005,486
id008006,405
id008007,618
id008008,1380
id008009,518
id008010,753
id008011,691
id008012,1086
id008013,675
id008014,1739
id008015,1209
id008016,363
id008017,504
id008018,944
id008019,276
id008020,1270
id008021,311
id008022,506
id008023,323
id008024,255
id008025,427
id008026,472
id008027,734
id008028,675
id008029,413
id008030,350
id008031,929
id008032,324
id008033,604
id008034,858
id008035,393
id008036,539
id008037,317
id008038,1119
id008039,248
id008040,1177
id008041,303
id008042,667
id008043,864
id008044,343
id008045,1097
id008046,275
id008047,558
id008048,631
id008049,724
id008050,447
id008051,353
id008052,271
id008053,1138
id008054,949
id008055,274
id008056,536
id008057,672
id008058,255
id008059,674
id008060,836
id008061,1880
id008062,464
id008063,841
id008064,1011
id008065,1757
id008066,826
id008067,436
id008068,518
id008069,356
id008070,1383
id008071,656
id008072,376
id008073,1067
id008074,647
id008075,557
id008076,608
id008077,375
id008078,496
id008079,458
id008080,414
id008081,1597
id008082,340
id008083,382
id008084,534
id008085,277
id008086,599
id008087,881
id008088,1101
id008089,478
id008090,487
id008091,1701
id008092,264
id008093,427
id008094,403
id008095,575
id008096,1826
id008097,287
id008098,1129
id008099,1029
id008100,917
id008101,1320
id008102,364
id008103,283
id008104,887
id008105,325
id008106,930
id008107,616
id008108,714
id008109,778
id008110,382
id008111,1232
id008112,620
id008113,581
id008114,577
id008115,961
id008116,1115
id008117,453
id008118,292
id008119,448
id008120,511
id008121,385
id008122,348
id008123,377
id008124,714
id008125,326
id008126,468
id008127,928
id008128,390
id008129,363
id008130,419
id008131,792
id008132,737
id008133,414
id008134,933
id008135,314
id008136,517
id008137,303
id008138,370
id008139,959
id008140,300
id008141,270
id008142,1087
id008143,703
id008144,737
id008145,1103
id008146,739
id008147,2344
id008148,276
id008149,822
id008150,498
id008151,369
id008152,513
id008153,320
id008154,1372
id008155,583
id008156,802
id008157,758
id008158,706
id008159,333
id008160,840
id008161,341
id008162,378
id008163,367
id008164,735
id008165,442
id008166,386
id008167,532
id008168,1009
id008169,458
id008170,306
id008171,1954
id008172,755
id008173,587
id008174,401
id008175,991
id008176,1195
id008177,924
id008178,453
id008179,492
id008180,946
id008181,653
id008182,1156
id008183,396
id008184,537
id008185,1353
id008186,630
id008187,529
id008188,841
id008189,413
id008190,654
id008191,240
id008192,279
id008193,776
id008194,820
id008195,418
id008196,572
id008197,385
id008198,1125
id008199,850
id008200,427
id008201,516
id008202,281
id008203,512
id008204,319
id008205,472
id008206,356
id008207,782
id008208,906
id008209,842
id008210,297
id008211,1207
id008212,618
id008213,308
id008214,393
id008215,324
id008216,320
id008217,918
id008218,537
id008219,341
id008220,558
id008221,345
id008222,1508
id008223,1846
id008224,379
id008225,285
id008226,491
id008227,1005
id008228,628
id008229,688
id008230,782
id008231,490
id008232,725
id008233,689
id008234,384
id008235,593
id008236,498
id008237,590
id008238,716
id008239,1105
id008240,1783
id008241,1197
id008242,1031
id008243,477
id008244,348
id008245,830
id008246,427
id008247,860
id008248,583
id008249,660
id008250,685
id008251,1380
id008252,324
id008253,946
id008254,472
id008255,430
id008256,535
id008257,997
id008258,389
id008259,294
id008260,987
id008261,331
id008262,999
id008263,389
id008264,1551
id008265,511
id008266,374
id008267,1043
id008268,862
id008269,907
id008270,391
id008271,918
id008272,1380
id008273,354
id008274,548
id008275,355
id008276,419
id008277,476
id008278,310
id008279,728
id008280,794
id008281,386
id008282,420
id008283,706
id008284,330
id008285,661
id008286,322
id008287,675
id008288,647
id008289,609
id008290,771
id008291,693
id008292,621
id008293,839
id008294,612
id008295,683
id008296,763
id008297,769
id008298,1419
id008299,1027
id008300,718
id008301,1202
id008302,363
id008303,761
id008304,1371
id008305,683
id008306,753
id008307,315
id008308,441
id008309,625
id008310,1184
id008311,1475
id008312,976
id008313,629
id008314,898
id008315,1224
id008316,717
id008317,255
id008318,316
id008319,1447
id008320,1121
id008321,329
id008322,602
id008323,1364
id008324,792
id008325,943
id008326,497
id008327,292
id008328,478
id008329,429
id008330,792
id008331,559
id008332,354
id008333,310
id008334,875
id008335,442
id008336,378
id008337,906
id008338,983
id008339,855
id008340,501
id008341,837
id008342,695
id008343,1057
id008344,1093
id008345,590
id008346,570
id008347,1873
id008348,560
id008349,1108
id008350,438
id008351,307
id008352,712
id008353,403
id008354,1270
id008355,278
id008356,395
id008357,405
id008358,610
id008359,1202
id008360,610
id008361,759
id008362,562
id008363,745
id008364,272
id008365,361
id008366,704
id008367,658
id008368,582
id008369,375
id008370,669
id008371,480
id008372,445
id008373,1071
id008374,414
id008375,693
id008376,1102
id008377,633
id008378,475
id008379,541
id008380,2698
id008381,770
id008382,811
id008383,1093
id008384,1167
id008385,570
id008386,442
id008387,346
id008388,1751
id008389,324
id008390,922
id008391,336
id008392,2315
id008393,1133
id008394,490
id008395,595
id008396,781
id008397,869
id008398,692
id008399,524
id008400,434
id008401,812
id008402,939
id008403,615
id008404,637
id008405,740
id008406,492
id008407,987
id008408,1437
id008409,626
id008410,652
id008411,629
id008412,277
id008413,1544
id008414,1272
id008415,337
id008416,658
id008417,993
id008418,687
id008419,431
id008420,510
id008421,448
id008422,370
id008423,1026
id008424,549
id008425,773
id008426,370
id008427,481
id008428,398
id008429,779
id008430,282
id008431,787
id008432,663
id008433,601
id008434,629
id008435,444
id008436,322
id008437,372
id008438,1199
id008439,341
id008440,286
id008441,686
id008442,417
id008443,1630
id008444,531
id008445,1199
id008446,678
id008447,1181
id008448,232
id008449,849
id008450,690
id008451,226
id008452,656
id008453,1084
id008454,953
id008455,1007
id008456,873
id008457,508
id008458,303
id008459,408
id008460,996
id008461,973
id008462,1642
id008463,547
id008464,845
id008465,585
id008466,368
id008467,704
id008468,691
id008469,430
id008470,1001
id008471,758
id008472,412
id008473,1329
id008474,371
id008475,770
id008476,867
id008477,615
id008478,486
id008479,1241
id008480,1299
id008481,543
id008482,641
id008483,825
id008484,712
id008485,320
id008486,573
id008487,1062
id008488,1071
id008489,375
id008490,1283
id008491,487
id008492,420
id008493,581
id008494,1289
id008495,315
id008496,316
id008497,891
id008498,1189
id008499,1880
id008500,849
id008501,563
id008502,1006
id008503,456
id008504,392
id008505,353
id008506,413
id008507,532
id008508,384
id008509,1417
id008510,464
id008511,660
id008512,1062
id008513,765
id008514,354
id008515,537
id008516,285
id008517,363
id008518,546
id008519,431
id008520,631
id008521,1102
id008522,509
id008523,766
id008524,381
id008525,585
id008526,797
id008527,563
id008528,376
id008529,1021
id008530,379
id008531,585
id008532,1043
id008533,1307
id008534,1355
id008535,1763
id008536,284
id008537,1116
id008538,585
id008539,1188
id008540,1396
id008541,393
id008542,855
id008543,1036
id008544,389
id008545,397
id008546,751
id008547,275
id008548,487
id008549,1097
id008550,965
id008551,753
id008552,263
id008553,1079
id008554,994
id008555,819
id008556,754
id008557,470
id008558,376
id008559,772
id008560,1448
id008561,1259
id008562,1031
id008563,877
id008564,835
id008565,652
id008566,385
id008567,882
id008568,432
id008569,460
id008570,319
id008571,654
id008572,826
id008573,777
id008574,630
id008575,517
id008576,918
id008577,348
id008578,725
id008579,769
id008580,628
id008581,678
id008582,992
id008583,556
id008584,582
id008585,917
id008586,331
id008587,939
id008588,342
id008589,533
id008590,323
id008591,765
id008592,510
id008593,272
id008594,495
id008595,1107
id008596,293
id008597,852
id008598,291
id008599,263
id008600,492
id008601,560
id008602,560
id008603,403
id008604,723
id008605,273
id008606,1242
id008607,281
id008608,312
id008609,271
id008610,984
id008611,703
id008612,427
id008613,349
id008614,1357
id008615,402
id008616,1645
id008617,535
id008618,348
id008619,421
id008620,1270
id008621,319
id008622,581
id008623,708
id008624,407
id008625,871
id008626,667
id008627,447
id008628,1378
id008629,1281
id008630,1165
id008631,383
id008632,1045
id008633,279
id008634,581
id008635,279
id008636,766
id008637,298
id008638,478
id008639,452
id008640,322
id008641,1236
id008642,1086
id008643,792
id008644,719
id008645,323
id008646,719
id008647,899
id008648,264
id008649,462
id008650,957
id008651,1553
id008652,625
id008653,758
id008654,886
id008655,243
id008656,347
id008657,953
id008658,830
id008659,725
id008660,1686
id008661,508
id008662,1416
id008663,629
id008664,467
id008665,1607
id008666,394
id008667,747
id008668,344
id008669,1565
id008670,554
id008671,1017
id008672,324
id008673,507
id008674,536
id008675,378
id008676,1165
id008677,410
id008678,344
id008679,274
id008680,505
id008681,1020
id008682,426
id008683,739
id008684,291
id008685,433
id008686,882
id008687,1581
id008688,286
id008689,228
id008690,684
id008691,582
id008692,296
id008693,660
id008694,1240
id008695,447
id008696,346
id008697,1908
id008698,713
id008699,365
id008700,927
id008701,184
id008702,916
id008703,279
id008704,421
id008705,842
id008706,1538
id008707,918
id008708,932
id008709,590
id008710,1081
id008711,550
id008712,336
id008713,1050
id008714,778
id008715,533
id008716,271
id008717,545
id008718,417
id008719,256
id008720,690
id008721,393
id008722,1544
id008723,1159
id008724,669
id008725,679
id008726,293
id008727,282
id008728,285
id008729,1137
id008730,1159
id008731,1329
id008732,303
id008733,565
id008734,490
id008735,375
id008736,1279
id008737,471
id008738,1162
id008739,651
id008740,1299
id008741,819
id008742,1331
id008743,677
id008744,715
id008745,339
id008746,493
id008747,331
id008748,747
id008749,315
id008750,954
id008751,1085
id008752,1096
id008753,1390
id008754,1021
id008755,373
id008756,373
id008757,457
id008758,337
id008759,571
id008760,1154
id008761,267
id008762,391
id008763,446
id008764,435
id008765,374
id008766,546
id008767,558
id008768,915
id008769,301
id008770,1241
id008771,266
id008772,321
id008773,281
id008774,508
id008775,582
id008776,963
id008777,356
id008778,1247
id008779,1010
id008780,925
id008781,1380
id008782,620
id008783,316
id008784,1104
id008785,972
id008786,1041
id008787,443
id008788,803
id008789,463
id008790,334
id008791,274
id008792,502
id008793,291
id008794,664
id008795,614
id008796,352
id008797,514
id008798,1539
id008799,365
id008800,553
id008801,703
id008802,428
id008803,481
id008804,797
id008805,291
id008806,344
id008807,610
id008808,385
id008809,284
id008810,447
id008811,402
id008812,762
id008813,341
id008814,1012
id008815,322
id008816,296
id008817,417
id008818,803
id008819,588
id008820,330
id008821,615
id008822,342
id008823,387
id008824,459
id008825,714
id008826,291
id008827,787
id008828,286
id008829,331
id008830,1109
id008831,240
id008832,337
id008833,248
id008834,486
id008835,894
id008836,412
id008837,705
id008838,677
id008839,801
id008840,759
id008841,498
id008842,441
id008843,1114
id008844,1120
id008845,438
id008846,302
id008847,924
id008848,1048
id008849,476
id008850,564
id008851,723
id008852,968
id008853,1353
id008854,755
id008855,1344
id008856,383
id008857,360
id008858,464
id008859,552
id008860,304
id008861,315
id008862,1225
id008863,355
id008864,526
id008865,804
id008866,507
id008867,1055
id008868,493
id008869,709
id008870,406
id008871,286
id008872,1163
id008873,659
id008874,373
id008875,951
id008876,318
id008877,1020
id008878,296
id008879,647
id008880,652
id008881,1157
id008882,444
id008883,489
id008884,432
id008885,420
id008886,474
id008887,306
id008888,490
id008889,531
id008890,967
id008891,983
id008892,548
id008893,935
id008894,361
id008895,728
id008896,329
id008897,1257
id008898,817
id008899,884
id008900,1063
id008901,811
id008902,566
id008903,705
id008904,561
id008905,1187
id008906,450
id008907,367
id008908,310
id008909,566
id008910,965
id008911,1132
id008912,311
id008913,405
id008914,471
id008915,509
id008916,334
id008917,357
id008918,583
id008919,880
id008920,379
id008921,384
id008922,495
id008923,479
id008924,889
id008925,755
id008926,1134
id008927,597
id008928,309
id008929,738
id008930,322
id008931,985
id008932,275
id008933,358
id008934,755
id008935,332
id008936,1083
id008937,748
id008938,652
id008939,523
id008940,716
id008941,299
id008942,942
id008943,285
id008944,343
id008945,380
id008946,522
id008947,352
id008948,952
id008949,459
id008950,828
id008951,302
id008952,304
id008953,451
id008954,464
id008955,671
id008956,538
id008957,344
id008958,1016
id008959,749
id008960,953
id008961,506
id008962,1185
id008963,1031
id008964,354
id008965,409
id008966,661
id008967,360
id008968,779
id008969,256
id008970,625
id008971,1228
id008972,906
id008973,458
id008974,437
id008975,288
id008976,477
id008977,865
id008978,545
id008979,581
id008980,270
id008981,1254
id008982,740
id008983,901
id008984,327
id008985,998
id008986,308
id008987,733
id008988,1407
id008989,770
id008990,741
id008991,918
id008992,741
id008993,572
id008994,595
id008995,1704
id008996,282
id008997,1269
id008998,317
id008999,596
id009000,634
id009001,995
id009002,312
id009003,953
id009004,1167
id009005,920
id009006,1038
id009007,525
id009008,283
id009009,572
id009010,536
id009011,542
id009012,855
id009013,591
id009014,1206
id009015,443
id009016,410
id009017,895
id009018,252
id009019,289
id009020,693
id009021,411
id009022,710
id009023,2147
id009024,724
id009025,355
id009026,671
id009027,705
id009028,466
id009029,387
id009030,634
id009031,759
id009032,989
id009033,533
id009034,241
id009035,332
id009036,1523
id009037,895
id009038,1547
id009039,923
id009040,942
id009041,602
id009042,323
id009043,724
id009044,455
id009045,795
id009046,848
id009047,1242
id009048,742
id009049,907
id009050,1065
id009051,870
id009052,380
id009053,435
id009054,318
id009055,384
id009056,693
id009057,972
id009058,296
id009059,284
id009060,338
id009061,403
id009062,906
id009063,1192
id009064,425
id009065,432
id009066,315
id009067,808
id009068,349
id009069,1172
id009070,317
id009071,374
id009072,2035
id009073,618
id009074,1250
id009075,992
id009076,421
id009077,1664
id009078,513
id009079,282
id009080,401
id009081,538
id009082,571
id009083,483
id009084,466
id009085,266
id009086,931
id009087,934
id009088,770
id009089,583
id009090,915
id009091,1533
id009092,1019
id009093,1085
id009094,579
id009095,357
id009096,525
id009097,481
id009098,341
id009099,1247
id009100,372
id009101,804
id009102,531
id009103,1093
id009104,970
id009105,825
id009106,568
id009107,328
id009108,1172
id009109,1018
id009110,547
id009111,272
id009112,347
id009113,1640
id009114,563
id009115,1223
id009116,331
id009117,812
id009118,644
id009119,473
id009120,1238
id009121,589
id009122,795
id009123,346
id009124,461
id009125,537
id009126,488
id009127,1642
id009128,1473
id009129,555
id009130,1057
id009131,320
id009132,275
id009133,458
id009134,1025
id009135,370
id009136,608
id009137,546
id009138,394
id009139,570
id009140,458
id009141,531
id009142,541
id009143,303
id009144,1045
id009145,245
id009146,687
